Texture shape,Texture diameter,Texture length,Texture depth,Texture pitch,Roughness factor,Contact angle
Staggered dimple,142.83,161.36742139723415,29.780814056680835,300.0,1.0274735443684582,47.075052893519164
Micro grid,120.35800637180466,131.60258356412064,20.33017500663262,297.7236568183386,1.023039056243342,58.9
Groove,142.61835891205288,156.5788300011833,29.85072842649954,191.51155087344762,1.0775303400766236,45.16569713324232
Staggered dimple,141.78379223140956,206.58202987125745,30.0,100.0,1.0259838930484482,30.525156217607943
Micro grid,88.80454217630924,567.3188835427302,10.080467687436027,300.0,1.0243349620026188,44.43429783600138
Micro grid,120.82219354855737,116.84908182469962,20.323104614845626,297.81491201031326,1.021385505360772,44.860315453442546
Parallel Dimple,87.18,183.59041605422073,11.551113469783406,199.35520287511116,1.0131798166435242,34.71527999041871
Staggered dimple,122.78303658957203,117.32174299539089,19.89755247434049,100.0,1.096799014151203,47.923899534802366
Parallel Dimple,142.83,121.33318331519993,29.523896628066964,205.28431214915778,1.0749145229493062,42.75027381200217
Micro grid,87.18,299.3843291422393,10.53363761145811,295.7008224105313,1.010239166650808,41.116655909159675
Micro grid,87.18,199.64342631611132,10.0,100.0,1.013670404028948,34.08907302702229
Parallel Dimple,142.83,131.68241538983526,30.0,108.53035263697262,1.1001654892391748,45.66463522231081
Staggered dimple,117.6425559862874,130.71553699573516,19.983675187844867,202.05559247447573,1.0325712688729745,47.42507762685473
Groove,117.67809589996826,205.24824852323474,20.369064715314764,206.4271987033461,1.043439390412932,37.15480052291516
Groove,117.99036077812008,394.44242012990856,18.993531718141362,199.14656652756105,1.0506104067543507,36.657227849354555
Parallel Dimple,142.79037473262176,314.09376223503523,30.0,300.0,1.050269942669777,43.84171323204889
Micro grid,119.25856014553422,87.18,19.114375154276715,300.0,1.015347672144804,45.375125887393715
Groove,88.34490810211781,87.18,10.0,193.16949365378275,1.0111109098184834,47.44210394196216
Micro grid,89.3880207915738,383.2982888281481,10.0,192.37531885210115,1.0253256128434953,38.42456635328524
Parallel Dimple,123.37116221694316,121.9799177654721,19.440125054500985,197.6764290840828,1.0368217651825762,46.18119090080657
Micro grid,116.24708742626275,122.5585914967734,20.04517837512471,207.69433521376527,1.0284297182162994,46.115265748921196
Micro grid,142.42606148426455,296.0096280349961,30.0,300.0,1.0574290183578559,43.627914272394044
Groove,117.12778849894524,128.43588881987446,20.594446312709348,300.0,1.0204755048448892,45.15215254938127
Staggered dimple,87.18,94.44792011267869,10.0,300.0,1.005,45.29175292730392
Staggered dimple,139.76066650098795,147.51035273046963,30.0,100.0,1.096019121273331,45.89684099972095
Parallel Dimple,119.23868477709664,119.04934235297686,20.28772061934509,194.1666395869486,1.0281165348371017,47.620686683021326
Staggered dimple,141.52297034323027,137.22009838714115,30.0,294.5660596264187,1.0315978553510607,46.48238964308458
Groove,123.54238087788357,290.5831505791805,20.188881295356055,294.4791075595807,1.0299403535138065,44.025133248196234
Staggered dimple,141.2053239874942,600.0,30.0,300.0,1.0661403330916475,41.83593584401562
Staggered dimple,87.18,115.85833306326717,10.970696719566792,293.38458339715436,1.009366139722802,51.50100893347614
Staggered dimple,90.06948849569265,595.0736133130581,10.0,300.0,1.0126969727965451,44.93431105890869
Micro grid,87.18,204.41134677841208,10.73061421162022,100.0,1.01526331446156,32.37612427253893
Staggered dimple,88.71609438796278,91.68619819498531,10.386574476534927,300.0,1.0125317848240567,50.67981917702641
Groove,118.77181200995022,278.9067654163118,20.721820486373527,291.8111857752091,1.029406531265606,43.13286539305248
Parallel Dimple,142.83,298.5282472153898,29.93280473258717,283.65276422265333,1.0587186641675326,45.256951154099944
Micro grid,87.18,87.18,10.0,107.60675132376899,1.0325034450788897,43.53286902182072
Staggered dimple,89.81827709847921,600.0,10.618335836099726,300.0,1.025556378159697,45.13300531525594
Micro grid,87.35620504285046,92.24480185005864,10.0,300.0,1.005,52.4047517643506
Parallel Dimple,121.19903934526582,392.62182310895787,19.477766923076228,218.938117498832,1.049542233954615,37.323275401894385
Groove,87.18,87.18,10.84926779180393,297.7433383566818,1.0138100216424752,51.03828522559605
Staggered dimple,88.34629468905342,87.18,10.066021232549046,202.32085701588832,1.0112202035431705,46.86751156700201
Groove,87.18,92.01155050427161,10.0,103.71755546338497,1.0380848236196778,49.856331597218855
Groove,142.83,103.93544340251132,29.184168211413784,111.26301335643281,1.152902182255921,41.81178604136733
Micro grid,87.18,173.3804112937989,10.0,100.0,1.0229536411911695,33.77231243697481
Staggered dimple,142.83,577.6337723911739,30.0,292.26712265178065,1.0634769522594565,41.53296232306382
Staggered dimple,142.83,311.2284023546755,28.37689915008081,294.61474036907384,1.057922229113011,43.41709495234822
Groove,118.4132959312954,111.58960692651019,19.15784169755594,113.57074971216414,1.171,40.97420739783083
Micro grid,139.3590764666387,141.35901199115358,29.36706545823063,100.0,1.0956301492595508,46.28573821763545
Micro grid,138.83666682716444,201.25650896416926,30.0,107.08695200145065,1.0219764121330335,30.0
Staggered dimple,141.99804294523565,185.6324075904593,30.0,204.7026038544916,1.0839084834629884,40.11829935981755
Staggered dimple,119.72581317684624,150.4585853193409,20.83527773670191,189.42255445839467,1.0225041655536566,46.173795931540845
Staggered dimple,87.18,87.18,10.0,296.37328737374463,1.005,51.510149792658645
Staggered dimple,91.21855339885344,194.03090476902057,10.513454947798376,104.39617438458137,1.0291039042967896,33.71301239382803
Staggered dimple,139.08285244176983,134.26939350533854,30.0,293.5264854706873,1.0302348264204158,42.091588527491474
Groove,142.83,165.61066138922953,29.32787243242696,100.0,1.0963921867381075,46.1534331462268
Groove,87.18,311.48986315940357,10.0,300.0,1.010529243692667,41.20110814134255
Micro grid,91.33140145023721,109.57356560962377,10.487236213760035,101.83217348126252,1.0267078979831956,37.58844934709798
Micro grid,87.18,92.40678322319808,10.0,297.12556834870344,1.0066874639589614,46.11931748692222
Groove,87.99413632387578,600.0,10.0,299.5690381121994,1.0176319846868722,44.213620023901726
Staggered dimple,122.86951129321523,122.45332157287345,19.353928283523654,115.73970814841901,1.082574853464977,38.626893004621834
Groove,141.66792497279687,128.61463326885524,30.0,300.0,1.0284862457658266,42.67753789307731
Micro grid,121.48675690551828,174.05050593295218,21.494561760544176,100.73965164877647,1.026542841210557,32.91544997420637
Micro grid,120.82359228660935,138.46513607907,20.75689663117407,103.60989218123353,1.0922443173821679,46.86141438560841
Parallel Dimple,142.83,209.22611050640853,28.514528498364047,100.0,1.017191101425284,30.358830147100335
Staggered dimple,119.25256789216138,107.07462028489019,18.633640682871516,203.63722174984005,1.0251833766052125,47.42415650110922
Groove,87.18,91.32001919906762,10.449717075220988,117.73138807445369,1.0372587451592308,37.842834524799784
Staggered dimple,115.11548800932093,134.9670224832438,20.32194398989222,100.0,1.0907659520310464,47.784331690598634
Parallel Dimple,87.47167095726803,87.31216396845686,10.0,292.31746291611825,1.0147636945101286,51.854467444137
Groove,87.6115013082188,87.18,10.654735327503715,300.0,1.0068540699359978,50.868978431049
Groove,142.83,216.63371199290646,29.255530289756294,100.0,1.0162189107514914,30.078318553617304
Parallel Dimple,119.22505826137247,390.5046638197336,20.0548815195217,205.18424882278018,1.0537830471555363,35.99218553378512
Micro grid,87.18,87.18,11.358934145941753,209.70490994647417,1.012758862378126,46.26582691206682
Staggered dimple,87.18,600.0,10.0,300.0,1.0188704517185667,45.042404567918815
Parallel Dimple,120.72821248941146,110.74749081731632,20.413800506442715,100.0,1.081630460319808,40.25120572575627
Staggered dimple,87.18,87.18,10.281539862148865,103.59181301092492,1.0314632327465427,37.23920246367124
Groove,119.35605523016417,104.87700229947843,20.82357734845145,100.0,1.171,41.30853710926133
Micro grid,122.20946490355541,117.2448744004675,19.401404144777754,108.57673952882476,1.0846332654336825,46.62226429300117
Parallel Dimple,87.18,88.46882906049026,10.000995063820012,209.58342878113015,1.0130804846906323,47.316072183195175
Staggered dimple,142.83,396.2330475432676,29.543083671717437,206.18217615725132,1.0779685412075164,36.46851482444236
Groove,116.56825896450005,106.42093381037463,19.80634385830175,207.02952101477644,1.0263127337429914,46.996502090357
Groove,141.93801840032754,154.99020915750665,30.0,199.3517885147762,1.076833569956274,45.31889436467099
Micro grid,142.83,152.25837140141414,29.917630369229915,300.0,1.0307913237034132,42.77298904410724
Groove,140.49052303623915,184.28049215336722,28.61558126497832,124.74945892984613,1.0304112938730385,30.0
Parallel Dimple,123.32841560388793,293.32944384362304,20.174668019705152,300.0,1.0264255992618574,44.186016789818865
Staggered dimple,142.83,135.59737798905473,30.0,296.8433522963525,1.035238494569848,42.833756389080946
Parallel Dimple,87.91467020605201,577.7165961947524,11.497547167437679,300.0,1.0146692139281983,45.27812518089922
Groove,87.18,87.18,11.411603618948646,209.91855767890186,1.0123194659768802,47.319209597993954
Micro grid,141.92188130814438,167.0731879023715,29.76620471932755,200.65969124761207,1.0735341846329953,41.66813491600165
Parallel Dimple,87.18,87.18,10.311525784953565,105.47813481637928,1.0315340354378717,49.32659432777936
Groove,87.18,293.43480440107777,10.877268449924271,300.0,1.0052662893539208,41.598804072712234
Groove,87.18,195.44286033365563,10.0,193.12458117821254,1.0071257580167876,35.44357816521367
Staggered dimple,125.84773987132778,108.45947263342777,19.7926878132934,100.0,1.0843411638097578,40.51448773338602
Micro grid,87.18,600.0,10.087388844651715,295.0497684144753,1.0192575398793962,45.398130092233295
Micro grid,121.04054948860151,164.17671411629786,22.34463277745331,213.1453541777758,1.0459151837372123,37.08321742043253
Micro grid,142.49410343082945,600.0,29.993561460662043,294.27061453889377,1.0637243018517566,42.085502635994175
Parallel Dimple,118.22751522275362,308.7167040742367,20.299088643801255,293.0949737107709,1.0302482969053373,43.50117719843898
Micro grid,116.85476653384798,98.46867219908019,19.814492391065205,100.0,1.0860672361824162,48.75616054494435
Parallel Dimple,118.88960430004728,115.2263736879236,21.078655765604832,300.0,1.0259808183180994,45.489984865606274
Parallel Dimple,142.83,165.92599837841868,29.79716720582554,211.88953172910846,1.0773039543382776,45.87833957370455
Micro grid,142.83,136.4056837281682,28.911641347926096,104.4945185733862,1.1377991925558195,37.22823271009573
Groove,140.89270470395223,143.80239888681646,29.50925266737965,100.0,1.144541410419655,37.16879301096026
Groove,87.18,92.78348501010865,11.154353692328167,100.0,1.0261897618784994,42.757912064926686
Staggered dimple,116.27982079028018,117.55173761955072,18.746759800794344,300.0,1.0171711675363384,58.9
Groove,142.83,98.8936468432989,30.0,108.2766462287504,1.1664335088447257,41.857856191273946
Staggered dimple,87.18,291.4877547577049,10.0,297.0959902100181,1.015671334947421,41.71681188030634
Staggered dimple,117.83189366993591,109.25831905490594,19.86049863727123,197.22083499819288,1.0287266282613694,47.00486522830944
Parallel Dimple,87.18,411.77048096511413,10.0,206.13850373077628,1.0185993673852793,38.070989456726664
Micro grid,117.8304271072501,137.7363021363718,20.98777001885774,299.1776794860116,1.0200300554232313,58.9
Parallel Dimple,122.29872283082425,137.40586744223603,20.80640434514333,100.0,1.171,40.06490467966735
Parallel Dimple,142.75284849515037,301.92361235361125,28.44380058582131,297.246994983211,1.0636948190472229,44.76469510412856
Parallel Dimple,121.0074986784077,115.75652302048069,20.35141121204915,100.0,1.0845541645936754,40.85214608330441
Groove,119.75843300021617,158.6784563777883,19.853768566070418,107.61411158337322,1.0857713444892116,48.73588129166904
Groove,121.10159710593773,99.43080838239072,21.393718168333127,106.61083573086778,1.088903500252125,47.15117009909347
Groove,118.28303657855307,115.72095974507234,20.02617373037857,195.875780902649,1.0373424286608226,45.682158297164634
Groove,90.78639160918762,182.69767062379717,10.155845413312448,196.02003744503287,1.0168770273589482,35.753004083265154
Staggered dimple,139.58900195638483,126.75232648049575,30.0,100.0,1.105146826330926,46.55666584872403
Micro grid,142.83,100.60372249511886,30.0,106.5903365949129,1.166294783018258,42.813999645215354
Groove,142.83,277.7311321143411,29.039983839634782,300.0,1.0615631927332778,44.15692278885139
Parallel Dimple,142.83,315.15905496969174,30.0,293.9092432220985,1.0508776936256314,44.97906294706969
Parallel Dimple,87.6641724266913,87.18,10.0,201.48583835504056,1.0071224923917432,46.57197917369122
Micro grid,87.18,289.0687566652309,10.0,300.0,1.0143514731097374,42.103859868816514
Micro grid,87.18,107.72781328707738,10.571203684498677,204.62194044347785,1.0123546731949165,47.939710060437655
Groove,137.80573936195682,593.7635741915016,28.183175861794382,299.3955533832136,1.062084718784786,40.40989341371561
Groove,117.56268988225335,298.3494077957273,18.285438865708016,300.0,1.0276731464136644,43.03959516450316
Groove,139.53806559191045,140.4412267714092,30.0,113.29140844692155,1.102984549471908,47.22206014585264
Parallel Dimple,87.18,88.72994483874433,10.027387652402053,100.0,1.0318963092362998,50.84451771071934
Groove,87.18,205.80414595272276,10.71949147596866,188.48648430156467,1.0144004865083363,36.051174103884705
Parallel Dimple,141.39288425723328,408.59931867257524,30.0,207.1632216067857,1.07784446156517,35.27627249386304
Staggered dimple,89.40040109240543,87.18,10.0,300.0,1.0091502668007575,50.67920773613063
Staggered dimple,139.99538589022922,207.2740267507445,28.61399568453678,192.26822927279244,1.0790694374549183,40.20843946216034
Groove,122.92738269029385,135.77768319656656,19.764404690023486,200.59882392817636,1.0277364335653978,48.22110634651228
Micro grid,119.2329731808438,100.26984882573845,20.960513210866278,219.55377318806845,1.0267934629232012,47.22251134842311
Staggered dimple,117.16760848994208,119.64799278657884,19.716763897292495,296.66255358669815,1.020173695685472,58.86723285043447
Micro grid,141.75860374612358,328.14748491304766,30.0,295.83785206266674,1.0527096523021504,43.84548525224804
Staggered dimple,142.2918310681273,191.55627779037846,29.720364067601267,191.2476845098874,1.0765341922858227,39.31549384599311
Groove,87.18,419.09291526175764,11.342634825122156,204.1610669609764,1.0217738309832223,39.24209694087608
Parallel Dimple,120.67538764518225,223.13106860010964,18.32737609065691,187.88657139593695,1.0487116137127948,37.18257948342907
Staggered dimple,87.18,99.24369774374755,10.0,105.33172430020456,1.0325684732700713,49.93585056643904
Micro grid,123.04581056905646,132.182111556716,19.37852929083895,199.09398379180033,1.0288767626279864,45.880957697913786
Staggered dimple,118.45394513783324,293.7226667679227,21.419796473829663,300.0,1.0364021054568926,42.90621150470371
Staggered dimple,142.83,226.52200425908111,30.0,101.26343584972066,1.0301595472423444,30.0
Groove,119.46568402016983,146.67872448101548,19.260763861058845,104.02132374547249,1.0868939842066874,48.80356577870366
Groove,125.16735343491474,105.18578052285197,21.652279897902567,101.56415533212186,1.093200878354607,40.39374253917533
Micro grid,142.83,224.2755224506583,30.0,100.62387895869834,1.0254886596649795,30.0
Parallel Dimple,120.73847630946835,109.771216055157,19.8433048073277,100.0,1.0854579852586628,48.478942471684995
Staggered dimple,138.84823866610137,167.7845174340843,29.126172744039508,100.0,1.0989003568684879,46.49229340860441
Parallel Dimple,142.72097044862636,114.40777177665652,30.0,299.71188480662175,1.0304473732955732,41.51945657586791
